UNIQUE_ID,UNIQUE_ID2,UNIQUE_ID3,STEPSEQ,LOT_ID,Wafer,P_EQPID,Photo_PPID,P_TIME,M_TIME,ChuckID,ReticleID,Base_EQP1,MMO_MRC_EQP,TEST,GROUP,DieX,DieY,STEP_PITCH_X,STEP_PITCH_Y,MAP_SHIFT_X,MAP_SHIFT_Y,coordinate_X,coordinate_Y,fcp_x,fcp_y,wf_x,wf_y,CHIP_X_NUM,CHIP_Y_NUM,X_reg,Y_reg,MRC_X,MRC_Y,MRC_RX,MRC_RY,PSM_X,PSM_Y,mrc_fit_x,mrc_fit_y,X_reg_demrc,Y_reg_demrc,raw_x,raw_y,pred_x,pred_y,residual_x,residual_y,psm_fit_x,psm_fit_y,residual_x_depsm,residual_y_depsm,cpe19p_pred_x,cpe19p_pred_y,cpe19p_resi_x,cpe19p_resi_y,ideal_psm_x,ideal_psm_y,delta_psm_x,delta_psm_y
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_0_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,0,-2,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,2814.357,-65880.0,4558.057,-49410.0,4,5,0.001339,1.2e-05,0.0,2.7e-05,0.0,-0.00019,0.0,-0.000217,-1.661741240429068e-05,-0.00037079465675449294,0.0013556174124042906,0.00038279465675449296,0.0013556174124042906,0.00040979465675449297,0.00045209070302689694,-0.00016953532840020512,0.000886909296973103,0.00018153532840020512,0.0,-0.00021699850595922383,0.000886909296973103,0.00039853383435942895,0.00046850351580645516,0.000651824559278523,0.0004184057811666478,-0.00025329072491909403,-0.00046850351580645516,-0.000651824559278523,-0.00046850351580645516,-0.00043482605331929914
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_0_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,0,-1,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,2814.357,-32940.0,4558.057,-16470.0,4,5,0.000397,-0.000918,0.0,-0.00041714,0.0,-0.00019,0.0,0.0002271399999999,-1.661741240429068e-05,-0.000741402865890496,0.0004136174124042907,-0.000176597134109504,0.0004136174124042907,-0.000593737134109504,0.000411054170875936,-0.0005045456173226846,-1.4054170875936012e-05,-0.00041345438267731535,0.0,0.00022714200420719877,-1.4054170875936012e-05,-0.0006405963868845141,-0.00021912698934663165,-0.0006240237332167062,0.00020507281847069564,-1.6572653667807887e-05,0.00021912698934663165,0.0006240237332167062,0.00021912698934663165,0.00039688172900950746
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_0_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,0,0,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,2814.357,0.0,4558.057,16470.0,4,5,0.000709,-0.001339,0.0,-0.00028604,0.0,-0.00019,0.0,9.603999999999998e-05,-1.661741240429068e-05,-0.000967507495011026,0.0007256174124042906,-0.0003714925049889739,0.0007256174124042906,-0.0006575325049889739,0.00038640443074142497,-0.0007031904577373164,0.000322595569258575,-0.0006358095422626835,0.0,9.60399012835525e-05,0.000322595569258575,-0.000731849443546236,-0.00011220042905571632,-6.79391580985299e-05,0.00043479599831429134,-0.0006639102854477061,0.00011220042905571632,6.79391580985299e-05,0.00011220042905571632,-2.8100743185022602e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_0_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,0,1,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,2814.357,32940.0,4558.057,49410.0,4,5,0.000698,-0.001143,0.0,-0.00027084,0.0,-0.00019,0.0,8.083999999999999e-05,-1.661741240429068e-05,-0.0011713439138653632,0.0007146174124042907,2.8343913865363276e-05,0.0007146174124042907,-0.00024249608613463673,0.0004068864870916284,-0.0008828746850075277,0.00029111351290837166,-0.00026012531499247226,0.0,8.084274878085344e-05,0.00029111351290837166,-0.0003409680637733257,-5.1202236417256955e-05,-0.00031691088018087426,0.0003423157493256286,-2.4057183592451426e-05,5.1202236417256955e-05,0.00031691088018087426,5.1202236417256955e-05,0.00023606813140002083
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_0_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,0,2,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,2814.357,65880.0,4558.057,82350.0,4,5,0.001148,-0.001465,0.0,-0.00022446,0.0,-0.00019,0.0,3.445999999999999e-05,-1.661741240429068e-05,-0.0014751474922027872,0.0011646174124042906,1.0147492202787272e-05,0.0011646174124042906,-0.00021431250779721273,0.0005012453443948112,-0.0011610031344967459,0.0006467546556051888,-0.0003039968655032541,0.0,3.446388043356423e-05,0.0006467546556051888,-0.00033846074593681834,0.00022800749522701357,-0.00016788511643717563,0.00041874716037817517,-0.00017057562949964272,-0.00022800749522701357,0.00016788511643717563,-0.00022800749522701357,0.0001334212360036114
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_1_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,1,-3,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,25398.037,-98820.0,27141.737,-82350.0,4,5,0.00074,-0.000253,0.0,3.89e-05,0.0,-0.00019,0.0,-0.0002289,-0.00015918687931943613,0.0003109907300083135,0.0008991868793194361,-0.0005639907300083135,0.0008991868793194361,-0.0005250907300083134,0.0003566150363630146,0.0004211906757607126,0.0003833849636369854,-0.0006741906757607127,0.0,-0.000228896460770886,0.0003833849636369854,-0.00044529421498982666,-6.982954589117284e-05,-0.00010391552494809242,0.00045321450952815823,-0.00034137869004173424,6.982954589117284e-05,0.00010391552494809242,6.982954589117284e-05,0.0003328119857189784
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_1_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,1,0,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,25398.037,0.0,27141.737,16470.0,4,5,0.000788,-0.000895,0.0,-0.0002514,0.0,-0.00019,0.0,6.139999999999997e-05,-0.00015918687931943613,-0.0009823634070300104,0.0009471868793194361,8.736340703001041e-05,0.0009471868793194361,-0.00016403659296998957,0.00031292136844671993,-0.0007787927661603581,0.00047507863155328003,-0.00011620723383964188,0.0,6.140021379999575e-05,0.00047507863155328003,-0.00017760744763963763,3.2553564739514055e-05,0.000274860450490343,0.000442525066813766,-0.0004524678981299806,-3.2553564739514055e-05,-0.000274860450490343,-3.2553564739514055e-05,-0.00033626066429033873
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_1_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,1,3,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,25398.037,98820.0,27141.737,115290.0,4,5,0.001742,-0.002417,0.0,0.00045175,0.0,-0.00019,0.0,-0.00064175,-0.00015918687931943613,-0.00203119595226539,0.0019011868793194363,-0.0003858040477346097,0.0019011868793194363,6.594595226539033e-05,0.0005769463173305487,-0.001710168584302775,0.0011650536826694514,-0.0007068314156972249,0.0,-0.0006417498771309268,0.0011650536826694514,-6.508153856629815e-05,0.0006159576900951524,0.00015088902586002487,0.000549095992574299,-0.00021597056442632302,-0.0006159576900951524,-0.00015088902586002487,-0.0006159576900951524,0.0004908608512709019
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_2_-4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,2,-4,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,47981.717,-131760.0,49725.417,-115290.0,4,5,0.000702,0.00124,0.0,4.754e-05,0.0,-0.00019,0.0,-0.00023754,-0.0003460575656385213,0.001527682530915019,0.0010480575656385213,-0.000287682530915019,0.0010480575656385213,-0.00024014253091501903,9.217952920292623e-05,0.0015444830167152222,0.0006098204707970738,-0.00030448301671522223,0.0,-0.0002375424496657124,0.0006098204707970738,-6.694056704950984e-05,0.00044880734108928986,0.00010400008667394633,0.00016101312970778395,-0.00017094065372345619,-0.00044880734108928986,-0.00010400008667394633,-0.00044880734108928986,0.00013354236299176604
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_2_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,2,-3,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,47981.717,-98820.0,49725.417,-82350.0,4,5,0.000338,5.9e-05,0.0,-0.0001224,0.0,-0.00019,0.0,-6.760000000000002e-05,-0.0003460575656385213,0.00042374804498084093,0.0006840575656385213,-0.0003647480449808409,0.0006840575656385213,-0.0004871480449808409,0.00017734103663887625,0.0004740346767834291,0.00016065896336112372,-0.0004150346767834291,0.0,-6.7597948948451e-05,0.00016065896336112372,-0.0003474367278349781,9.394905609563201e-05,-0.00027536429352236353,6.670990726549171e-05,-7.207243431261458e-05,-9.394905609563201e-05,0.00027536429352236353,-9.394905609563201e-05,0.0003429622424708145
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_2_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,2,-2,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,47981.717,-65880.0,49725.417,-49410.0,4,5,0.000402,-0.000795,0.0,6.13999999999999e-06,0.0,-0.00019,0.0,-0.00019614,-0.0003460575656385213,-0.00028141041045992533,0.0007480575656385214,-0.0005135895895400747,0.0007480575656385214,-0.0005074495895400747,0.00019951764902978968,-0.0002034691871405789,0.00020248235097021034,-0.0005915308128594211,0.0,-0.0001961364494594229,0.00020248235097021034,-0.0003953943633999982,-0.0003085354821255391,0.00026223854145567883,0.0005110178330957494,-0.000657632904855677,0.0003085354821255391,-0.00026223854145567883,0.0003085354821255391,-6.610209199625592e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_2_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,2,-1,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,47981.717,-32940.0,49725.417,-16470.0,4,5,0.000196,-0.000823,0.0,-0.0005478,0.0,-0.00019,0.0,0.0003577999999999,-0.0003460575656385213,-0.0007100282051565592,0.0005420575656385214,-0.00011297179484344075,0.0005420575656385214,-0.0006607717948434407,0.00018745437084393112,-0.0006054334104202294,8.54562915606887e-06,-0.0002175665895797705,0.0,0.00035779910481525094,8.54562915606887e-06,-0.0005753656943950215,-0.0005577308344350748,0.00015682104732165448,0.0005662764635911437,-0.000732186741716676,0.0005577308344350748,-0.00015682104732165448,0.0005577308344350748,-0.0005146201521369054
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_2_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,2,0,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,47981.717,0.0,49725.417,16470.0,4,5,0.000754,-0.001714,0.0,-3.354e-05,0.0,-0.00019,0.0,-0.00015646,-0.0003460575656385213,-0.0009843407088583412,0.0011000575656385213,-0.0007296592911416589,0.0011000575656385213,-0.0007631992911416588,0.00016989620654956532,-0.0008492628284189498,0.0005841037934504347,-0.0008647371715810502,0.0,-0.00015646292743859183,0.0005841037934504347,-0.0007082742441424584,0.0002149884982903464,-0.0004708258978566372,0.00036911529516008826,-0.00023744834628582117,-0.0002149884982903464,0.0004708258978566372,-0.0002149884982903464,0.000627288825295229
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_2_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,2,1,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,47981.717,32940.0,49725.417,49410.0,4,5,0.000659,-0.001486,0.0,-0.00039939,0.0,-0.00019,0.0,0.00020939,-0.0003460575656385213,-0.0012265832913145507,0.0010050575656385212,-0.00025941670868544924,0.0010050575656385212,-0.0006588067086854493,0.00017558816061495684,-0.0010523622765001674,0.00048341183938504313,-0.0004336377234998325,0.0,0.0002093909524567212,0.00048341183938504313,-0.0006430286759565537,0.00020810130429259422,0.00014754671248931895,0.00027531053509244894,-0.0007905753884458726,-0.00020810130429259422,-0.00014754671248931895,-0.00020810130429259422,-0.00035693766494604017
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_2_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,2,2,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,47981.717,65880.0,49725.417,82350.0,4,5,0.001293,-0.002133,0.0,-0.00055515,0.0,-0.00019,0.0,0.00036515,-0.0003460575656385213,-0.0015589913222744678,0.0016390575656385215,-0.0005740086777255321,0.0016390575656385215,-0.0011291586777255323,0.00023327523750837047,-0.0013321365900273098,0.0010597247624916297,-0.0008008634099726901,0.0,0.0003651489832537582,0.0010597247624916297,-0.0011660123932264483,0.0006160437780087375,-0.00024923052282727184,0.00044368098448289213,-0.0009167818703991764,-0.0006160437780087375,0.00024923052282727184,-0.0006160437780087375,-0.00011591846042648634
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_2_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,2,3,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,47981.717,98820.0,49725.417,115290.0,4,5,0.001124,-0.00138,0.0,-0.00037026,0.0,-0.00019,0.0,0.00018026,-0.0003460575656385213,-0.0021038001714873728,0.0014700575656385214,0.0007238001714873728,0.0014700575656385214,0.0003535401714873728,0.0003717024416980707,-0.0018059906043638048,0.0007522975583019293,0.0004259906043638049,0.0,0.00018025866674715958,0.0007522975583019293,0.0002457319376166453,0.0008403818243316762,0.0003277761979911325,-8.808426602974694e-05,-8.204426037448719e-05,-0.0008403818243316762,-0.0003277761979911325,-0.0008403818243316762,-0.0005080348647382921
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_3_-4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,3,-4,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,70565.39700000001,-131760.0,72309.09700000001,-115290.0,4,5,-0.001003,0.001063,0.0,0.0003872,0.0,-0.00019,0.0,-0.0005771999999999,-0.0006166216717362588,0.0017808144050947827,-0.0003863783282637412,-0.0007178144050947828,-0.0003863783282637412,-0.0003306144050947828,-0.0002254330522927291,0.0017394517162976325,-0.0007775669477072709,-0.0006764517162976325,0.0,-0.0005771994433,-0.0007775669477072709,-9.925227299763251e-05,-0.0007775669477072714,-9.92522729976291e-05,5.421010862427522e-19,-3.40168431617327e-18,0.0007775669477072714,9.92522729976291e-05,0.0007775669477072714,0.0006764517162976292
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_3_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,3,-3,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,70565.39700000001,-98820.0,72309.09700000001,-82350.0,4,5,-5.2e-05,-0.000214,0.0,0.00034231,0.0,-0.00019,0.0,-0.00053231,-0.0006166216717362588,0.0006103531769409979,0.0005646216717362588,-0.0008243531769409979,0.0005646216717362588,-0.00048204317694099786,-0.00011111428286994045,0.0005908738906686201,5.9114282869940453e-05,-0.0008048738906686201,0.0,-0.0005323081210225419,5.9114282869940453e-05,-0.0002725657696460782,-0.0004049062830257222,0.0003215593539975467,0.0004640205658956626,-0.0005941251236436249,0.0004049062830257222,-0.0003215593539975467,0.0004049062830257222,0.00021074876702499524
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_3_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,3,-2,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,70565.39700000001,-65880.0,72309.09700000001,-49410.0,4,5,0.00049,-0.000469,0.0,-0.00012268,0.0,-0.00019,0.0,-6.732e-05,-0.0006166216717362588,-0.00015643116522968508,0.0011066216717362588,-0.00031256883477031493,0.0011066216717362588,-0.00043524883477031494,-7.072124755466708e-05,-0.00015387478056606637,0.000560721247554667,-0.00031512521943393367,0.0,-6.732452250885687e-05,0.000560721247554667,-0.0002478006969250768,0.00010491243899850193,-0.0001647423372267999,0.0004558088085561651,-8.305835969827689e-05,-0.00010491243899850193,0.0001647423372267999,-0.00010491243899850193,0.00023206685973565675
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_3_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,3,-1,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,70565.39700000001,-32940.0,72309.09700000001,-16470.0,4,5,0.000374,-0.001118,0.0,0.00016632,0.0,-0.00019,0.0,-0.00035632,-0.0006166216717362588,-0.0006417739911665462,0.0009906216717362588,-0.0004762260088334539,0.0009906216717362588,-0.0003099060088334539,-7.550894187864421e-05,-0.0006121991327698542,0.0004495089418786442,-0.0005058008672301459,0.0,-0.0003563229714263835,0.0004495089418786442,-0.0001494778958037624,-6.9928649975208325e-06,2.4524334145562312e-05,0.000456501806876165,-0.00017400222994932472,6.9928649975208325e-06,-2.4524334145562312e-05,6.9928649975208325e-06,0.0003317986372808212
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_7_3_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,7,E1,3,1,22583.68,32940.0,2814.357,0.0,1743.7,16470.0,70565.39700000001,32940.0,72309.09700000001,49410.0,4,5,0.000385,-0.001267,0.0,-5.121e-05,0.0,-0.00019,0.0,-0.00013879,-0.0006166216717362588,-0.0012570765733359232,0.0010016216717362587,-9.923426664076689e-06,0.0010016216717362587,-6.113342666407668e-05,-0.00010564650157129147,-0.0011391942215384432,0.0004906465015712914,-0.00012780577846155665,0.0,-0.00013878579352036684,0.0004906465015712914,1.098001505881019e-05,0.00015291132000839808,0.00017203568890289397,0.00033773518156289333,-0.00016105567384408378,-0.00015291132000839808,-0.00017203568890289397,-0.00015291132000839808,-3.3249895382527134e-05
